city,locality,property_type,bhk,area_sqft,bathrooms,balcony,price_inr,price_per_sqft,data_source,record_type
Chennai,"Sri Sadhan Aynambakkam ,Agraharam, Kil Ayanambakkam",Apartment,2,908,3,1,5500000,6057.27,India real-estate dataset (uploaded),real_dataset
Chennai,Mogappair,Villa,3,1250,3,0,7500000,6000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"VEMBULI FLATS,Sambanthanar Nagar, Pammal",Apartment,2,980,3,1,5400000,5510.2,India real-estate dataset (uploaded),real_dataset
Chennai,"Bangaru Colony, KK Nagar",Apartment,2,826,3,1,6400000,7748.18,India real-estate dataset (uploaded),real_dataset
Chennai,"Kalyanapuram, Ambattur",Apartment,2,840,3,0,6500000,7738.1,India real-estate dataset (uploaded),real_dataset
Chennai,"NSB Homes,Saraswathipuram, Chromepet",Apartment,2,900,3,0,4570000,5077.78,India real-estate dataset (uploaded),real_dataset
Chennai,Kelambakkam,Apartment,2,690,2,0,3500000,5072.46,India real-estate dataset (uploaded),real_dataset
Chennai,"Nesamani Nagar, Perumbakkam",Apartment,2,915,3,0,5400000,5901.64,India real-estate dataset (uploaded),real_dataset
Chennai,"Virutcham,Cheran Nagar, Perumbakkam",Apartment,2,800,2,1,4500000,5625.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Guna home,Dharan Singh Colony, Vadapalani",Apartment,2,2400,4,1,10000000,4166.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Jeswant Nagar, Ambattur Industrial Estate",Apartment,1,608,2,1,4500000,7401.32,India real-estate dataset (uploaded),real_dataset
Chennai,"Vigneshwara Nagar, Tharapakkam",Apartment,2,900,3,0,4800000,5333.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Adayalampet, Maduravoyal",Apartment,2,840,3,0,5500000,6547.62,India real-estate dataset (uploaded),real_dataset
Chennai,"Adayalampet, Maduravoyal",Apartment,2,1040,3,1,6600000,6346.15,India real-estate dataset (uploaded),real_dataset
Chennai,"VGP Prabhu Nagar, Medavakkam",Apartment,1,800,4,0,2800000,3500.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Leelavathi Nagar, Tharapakkam",Villa,2,1050,3,0,6800000,6476.19,India real-estate dataset (uploaded),real_dataset
Chennai,"Viswanatha Puram, Kodambakkam",Apartment,2,900,3,1,9600000,10666.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Goparasanallur, Kattupakkam",Apartment,2,941,3,0,8000000,8501.59,India real-estate dataset (uploaded),real_dataset
Chennai,"JC shelters ,Perungalathur",Apartment,2,822,3,1,4000000,4866.18,India real-estate dataset (uploaded),real_dataset
Chennai,Varadharajapuram,Apartment,3,1200,3,1,5000000,4166.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Parangi Malai, St Thomas Mount",Apartment,2,874,3,0,5700000,6521.74,India real-estate dataset (uploaded),real_dataset
Chennai,"Annai Arul Park View Apartment,Rajakilpakkam",Apartment,2,1000,3,0,8400000,8400.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Arasankazhani, Sithalapakkam",Apartment,3,1129,3,1,5600000,4960.14,India real-estate dataset (uploaded),real_dataset
Chennai,"Virrugambakkam, Koyambedu",Apartment,2,920,3,1,6500000,7065.22,India real-estate dataset (uploaded),real_dataset
Chennai,Madambakkam,Apartment,2,773,2,1,4000000,5174.64,India real-estate dataset (uploaded),real_dataset
Chennai,Avadi,Apartment,2,915,3,1,4500000,4918.03,India real-estate dataset (uploaded),real_dataset
Chennai,"Adayalampet, Maduravoyal",Apartment,2,840,3,0,5600000,6666.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Ananthamaya apartment,Bhavani Nagar, Pozhichalur",Apartment,2,2400,4,1,3300000,1375.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Periyar Nagar, Velachery",Apartment,2,1152,3,0,10400000,9027.78,India real-estate dataset (uploaded),real_dataset
Chennai,"Manthope Colony, Ashok Nagar",Apartment,2,960,3,1,10500000,10937.5,India real-estate dataset (uploaded),real_dataset
Chennai,"Manthope Colony, Ashok Nagar",Apartment,2,960,3,1,10500000,10937.5,India real-estate dataset (uploaded),real_dataset
Chennai,"Adayalampet, Maduravoyal",Apartment,2,855,3,0,5500000,6432.75,India real-estate dataset (uploaded),real_dataset
Chennai,"Adayalampet, Maduravoyal",Apartment,2,890,3,1,5500000,6179.78,India real-estate dataset (uploaded),real_dataset
Chennai,"Natesa Nagar, Virugambakkam",Apartment,2,1365,3,0,11500000,8424.91,India real-estate dataset (uploaded),real_dataset
Chennai,"Yesodha Court,Vandalur R.F.",Apartment,2,1010,3,1,3333000,3300.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Unamancheri, Kolapakkam, Kolapakkam - Vandalur",Villa,3,1734,3,1,11000000,6343.71,India real-estate dataset (uploaded),real_dataset
Chennai,"English county,Vengambakkam",Villa,3,1645,3,1,8600000,5227.96,India real-estate dataset (uploaded),real_dataset
Chennai,Vengambakkam,Villa,3,1850,3,1,9300000,5027.03,India real-estate dataset (uploaded),real_dataset
Chennai,"ASK DREAM HOMES ,Mudichur",Apartment,2,830,3,0,3300000,3975.9,India real-estate dataset (uploaded),real_dataset
Chennai,Avadi,Apartment,3,1403,3,1,6800000,4846.76,India real-estate dataset (uploaded),real_dataset
Chennai,"Gowri Garden,Kanathur, Uthandi",Apartment,2,965,3,0,4900000,5077.72,India real-estate dataset (uploaded),real_dataset
Chennai,"Duraisamy Nagar, Kotturpuram",Apartment,3,1840,3,1,24000000,13043.48,India real-estate dataset (uploaded),real_dataset
Chennai,"Shakthi Nagar, Kodambakkam",Apartment,2,916,3,0,8500000,9279.48,India real-estate dataset (uploaded),real_dataset
Chennai,Guduvancheri,Apartment,2,814,3,0,2900000,3562.65,India real-estate dataset (uploaded),real_dataset
Chennai,"HI FI Enclave,VGN Nagar, Iyyappanthangal",Apartment,3,1350,3,0,9891000,7326.67,India real-estate dataset (uploaded),real_dataset
Chennai,Thandalam,Apartment,3,911,3,0,5111000,5610.32,India real-estate dataset (uploaded),real_dataset
Chennai,"Alangar,Tambaram East",Apartment,2,905,3,1,9900000,10939.23,India real-estate dataset (uploaded),real_dataset
Chennai,Karanai Puthuchery,Apartment,2,850,3,0,3500000,4117.65,India real-estate dataset (uploaded),real_dataset
Chennai,Maraimalai Nagar,Villa,2,1200,3,1,4600000,3833.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Lakshmipuram, Kolathur",Apartment,2,1150,3,1,7400000,6434.78,India real-estate dataset (uploaded),real_dataset
Chennai,"Vengaivasal, Medavakkam",Apartment,2,1000,3,0,7500000,7500.0,India real-estate dataset (uploaded),real_dataset
Chennai,Siruseri,Apartment,2,830,3,0,4500000,5421.69,India real-estate dataset (uploaded),real_dataset
Chennai,Anna Nagar,Apartment,2,857,3,1,8900000,10385.06,India real-estate dataset (uploaded),real_dataset
Chennai,"Siddharth Sriyaji apartments,Choolai",Apartment,2,1150,3,0,10000000,8695.65,India real-estate dataset (uploaded),real_dataset
Chennai,Senganmal,Apartment,2,1060,3,1,4200000,3962.26,India real-estate dataset (uploaded),real_dataset
Chennai,"Karunakaran Enclave,Jagannathan Colony, Perambur",Apartment,2,944,3,0,12000000,12711.86,India real-estate dataset (uploaded),real_dataset
Chennai,Karapakkam,Apartment,2,1240,3,0,7000000,5645.16,India real-estate dataset (uploaded),real_dataset
Chennai,"Dharmarajapuram, Kolapakkam",Apartment,2,941,3,0,8500000,9032.94,India real-estate dataset (uploaded),real_dataset
Chennai,"Aquasphere,Semmanjeri, Semmancheri",Apartment,2,1150,3,1,5400000,4695.65,India real-estate dataset (uploaded),real_dataset
Chennai,Mambakkam-Chengalpattu,Apartment,2,625,2,1,3100000,4960.0,India real-estate dataset (uploaded),real_dataset
Chennai,"CTO colony ,Tambaram Mount, West Tambaram",Villa,2,1200,3,0,7500000,6250.0,India real-estate dataset (uploaded),real_dataset
Chennai,Kanathur Reddikuppam,Apartment,2,710,2,1,4700000,6619.72,India real-estate dataset (uploaded),real_dataset
Chennai,"Alapakkam, Maduravoyal",Apartment,2,801,3,0,7800000,9737.83,India real-estate dataset (uploaded),real_dataset
Chennai,"Panchayat Colony, Pammal",Apartment,2,850,3,1,6500000,7647.06,India real-estate dataset (uploaded),real_dataset
Chennai,"Arjunamedu, Thiruverkkadu",Villa,6,2800,4,1,17000000,6071.43,India real-estate dataset (uploaded),real_dataset
Chennai,Mambakkam-Chengalpattu,Apartment,2,625,2,0,3125000,5000.0,India real-estate dataset (uploaded),real_dataset
Chennai,Muttukadu,Apartment,3,1540,3,0,13000000,8441.56,India real-estate dataset (uploaded),real_dataset
Chennai,"Pranav Foundations,Girigori Nagar, Manapakkam",Apartment,3,1365,3,1,7000000,5128.21,India real-estate dataset (uploaded),real_dataset
Chennai,"R D Appartment,Kamakshi Nagar, Anakaputhur",Apartment,2,1250,3,1,6400000,5120.0,India real-estate dataset (uploaded),real_dataset
Chennai,"VOC Nagar, Pammal",Apartment,2,840,3,0,5200000,6190.48,India real-estate dataset (uploaded),real_dataset
Chennai,Perumanttunallur,Apartment,1,486,2,1,2100000,4320.99,India real-estate dataset (uploaded),real_dataset
Chennai,Egattur,Apartment,2,1439,3,0,7600000,5281.45,India real-estate dataset (uploaded),real_dataset
Chennai,"Kamaraj Nagar, Perungudi",Apartment,2,1080,3,0,7000000,6481.48,India real-estate dataset (uploaded),real_dataset
Chennai,"Tirumala Nagar Annexe, Perungudi",Apartment,2,1105,3,1,7200000,6515.84,India real-estate dataset (uploaded),real_dataset
Chennai,Bharathi Nagar,Apartment,3,1309,3,1,7200000,5500.38,India real-estate dataset (uploaded),real_dataset
Chennai,"MGR Nagar, Ayappakkam",Apartment,2,777,2,1,4000000,5148.01,India real-estate dataset (uploaded),real_dataset
Chennai,"Royal nest apartment chrompet ,Thiruneermalai",Apartment,2,1640,3,1,7500000,4573.17,India real-estate dataset (uploaded),real_dataset
Chennai,Adhanur,Apartment,2,917,3,1,5500000,5997.82,India real-estate dataset (uploaded),real_dataset
Chennai,"Own building ,Ramakrishna Puram, West Mambalam",Apartment,8,3700,3,1,45000000,12162.16,India real-estate dataset (uploaded),real_dataset
Chennai,Perumanttunallur,Apartment,1,486,2,0,2050000,4218.11,India real-estate dataset (uploaded),real_dataset
Chennai,Ponmar,Apartment,2,659,2,0,2800000,4248.86,India real-estate dataset (uploaded),real_dataset
Chennai,"Yasodha Court,Vandalur R.F.",Apartment,2,1010,3,1,3333000,3300.0,India real-estate dataset (uploaded),real_dataset
Chennai,"ORAGADAM,Gandhi Nagar, Oragadam Ambattur",Apartment,3,1859,3,1,8000000,4303.39,India real-estate dataset (uploaded),real_dataset
Chennai,Chembarambakkam,Apartment,2,1042,3,0,3400000,3262.96,India real-estate dataset (uploaded),real_dataset
Chennai,"DSP ICON,Sithalapakkam",Apartment,1,502,2,0,2800000,5577.69,India real-estate dataset (uploaded),real_dataset
Chennai,Thandalam,Apartment,3,1050,3,1,4100000,3904.76,India real-estate dataset (uploaded),real_dataset
Chennai,"Evergreen Royal Bloom Apartments ,Vandalur R.F.",Apartment,2,827,3,0,3400000,4111.25,India real-estate dataset (uploaded),real_dataset
Chennai,"Lakshmipuram, Chromepet",House,2,750,2,1,7000000,9333.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Thirumangalam, Anna Nagar West",Apartment,3,1100,3,1,9500000,8636.36,India real-estate dataset (uploaded),real_dataset
Chennai,"Hananya Homes,Kelambakkam",Apartment,2,873,3,0,4200000,4811.0,India real-estate dataset (uploaded),real_dataset
Chennai,"SUBHA FLATS MEDAVAKKAM,Ranganathapuram, Medavakkam",Apartment,3,1035,3,0,5700000,5507.25,India real-estate dataset (uploaded),real_dataset
Chennai,"Rani Anna Nagar, Thiruverkkadu",Apartment,2,1066,3,1,5500000,5159.47,India real-estate dataset (uploaded),real_dataset
Chennai,"Sai Ganesh Nagar, Jalladian Pet",Apartment,3,1207,3,0,6500000,5385.25,India real-estate dataset (uploaded),real_dataset
Chennai,Veppampattu,Villa,2,999,3,1,3900000,3903.9,India real-estate dataset (uploaded),real_dataset
Chennai,"KK Nagar, Mangadu",House,2,1200,3,1,7300000,6083.33,India real-estate dataset (uploaded),real_dataset
Chennai,Veppampattu,House,1,680,2,0,2700000,3970.59,India real-estate dataset (uploaded),real_dataset
Chennai,"Bharathidasan Colony, KK Nagar",Apartment,2,831,3,0,9500000,11432.01,India real-estate dataset (uploaded),real_dataset
Chennai,"Dev appartments puzuthivakkam ,Puzhuthivakkam, Madipakkam",Apartment,3,1000,3,1,9900000,9900.0,India real-estate dataset (uploaded),real_dataset
Chennai,Madambakkam,Apartment,3,693,2,1,3440000,4963.92,India real-estate dataset (uploaded),real_dataset
Chennai,"Padhuvancherry, Madambakkam",Apartment,2,832,3,0,4200000,5048.08,India real-estate dataset (uploaded),real_dataset
Chennai,"Arasankazhani, Sithalapakkam",Apartment,3,1405,3,0,7500000,5338.08,India real-estate dataset (uploaded),real_dataset
Chennai,"Brics ambattur,Vivek Nagar, Ambattur",Apartment,2,865,3,0,5100000,5895.95,India real-estate dataset (uploaded),real_dataset
Chennai,"Janaki Flats,Perungalathur",Apartment,2,936,3,0,7000000,7478.63,India real-estate dataset (uploaded),real_dataset
Chennai,"Natesan Nagar, Madhavaram",Villa,2,1100,3,1,4700000,4272.73,India real-estate dataset (uploaded),real_dataset
Chennai,Pallikaranai,Apartment,3,1346,3,1,9000000,6686.48,India real-estate dataset (uploaded),real_dataset
Chennai,"Suriyammapet, Saidapet",Apartment,2,700,2,0,6000000,8571.43,India real-estate dataset (uploaded),real_dataset
Chennai,"Balaji Nagar, Perungalathur",Apartment,2,834,3,0,4500000,5395.68,India real-estate dataset (uploaded),real_dataset
Chennai,Iyyapa Nagar,Apartment,2,619,2,0,2850000,4604.2,India real-estate dataset (uploaded),real_dataset
Chennai,Maraimalai Nagar,Villa,2,800,5,0,3600000,4500.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Kamdar Nagar, Nungambakkam",Apartment,2,1150,3,0,13500000,11739.13,India real-estate dataset (uploaded),real_dataset
Chennai,"Agastheeswarar Nagar, Pozhichalur",Apartment,2,898,3,0,3900000,4342.98,India real-estate dataset (uploaded),real_dataset
Chennai,Avadi,Apartment,2,700,2,1,3800000,5428.57,India real-estate dataset (uploaded),real_dataset
Chennai,"Thiruvenkatapuram, Choolaimedu",Apartment,3,1260,3,1,11000000,8730.16,India real-estate dataset (uploaded),real_dataset
Chennai,Avadi,Apartment,2,735,2,0,3000000,4081.63,India real-estate dataset (uploaded),real_dataset
Chennai,"Parthasarathy Puram, T Nagar",Apartment,2,990,3,1,11500000,11616.16,India real-estate dataset (uploaded),real_dataset
Chennai,"Thirumangalam, Anna Nagar West",Apartment,2,890,3,1,10700000,12022.47,India real-estate dataset (uploaded),real_dataset
Chennai,"Thirumangalam, Anna Nagar West",Apartment,2,890,3,0,10700000,12022.47,India real-estate dataset (uploaded),real_dataset
Chennai,"Kannan Colony, Pazhavanthangal",Apartment,2,595,2,1,7330000,12319.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Shiradi,Shakthi Nagar, Kodambakkam",Apartment,2,1170,3,0,12000000,10256.41,India real-estate dataset (uploaded),real_dataset
Chennai,"Sadasivam Nagar, Sembakkam",Apartment,2,913,3,0,5300000,5805.04,India real-estate dataset (uploaded),real_dataset
Chennai,"Suyambu Ganapathi Apartment,CIT Nagar",Apartment,2,1300,3,0,19400000,14923.08,India real-estate dataset (uploaded),real_dataset
Chennai,Kilpauk,Apartment,2,970,3,1,5800000,5979.38,India real-estate dataset (uploaded),real_dataset
Chennai,"Vanuvampet, Madipakkam",Apartment,2,755,2,0,5950000,7880.79,India real-estate dataset (uploaded),real_dataset
Chennai,Selaiyur,Apartment,2,840,3,0,4500000,5357.14,India real-estate dataset (uploaded),real_dataset
Chennai,"Murugan Nagar, Kolathur",Apartment,2,656,2,1,4000000,6097.56,India real-estate dataset (uploaded),real_dataset
Chennai,"Korattur Tank, Korattur",Apartment,2,656,2,1,3800000,5792.68,India real-estate dataset (uploaded),real_dataset
Chennai,Veppampattu,Villa,2,950,3,0,3900000,4105.26,India real-estate dataset (uploaded),real_dataset
Chennai,"Happy Homes Nangallur,I Cross Extension, Nanganallur",Apartment,2,650,2,1,6774000,10421.54,India real-estate dataset (uploaded),real_dataset
Chennai,"Rajaji Nagar, Villivakkam",Apartment,2,778,2,1,5900000,7583.55,India real-estate dataset (uploaded),real_dataset
Chennai,Nungambakkam,Apartment,3,2700,4,1,47000000,17407.41,India real-estate dataset (uploaded),real_dataset
Chennai,"Kamaraj Nagar, Choolaimedu",House,3,7094,1,1,70000000,9867.49,India real-estate dataset (uploaded),real_dataset
Chennai,"Bhuvana enclave,Sadasivam Nagar, Madipakkam",Apartment,2,920,3,1,4800000,5217.39,India real-estate dataset (uploaded),real_dataset
Chennai,"Prashanthi avanue Ayapakkam,Teachers Colony, Ambattur",Villa,2,1075,3,1,6200000,5767.44,India real-estate dataset (uploaded),real_dataset
Chennai,"Aspiran Garden Colony, Kilpauk",House,6,2500,4,1,25000000,10000.0,India real-estate dataset (uploaded),real_dataset
Chennai,Mahindra World City,Villa,2,1000,3,0,2900000,2900.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Sendhur tower alwarpet ,Sri Ram Nagar, Alwarpet",Apartment,3,1350,3,1,16000000,11851.85,India real-estate dataset (uploaded),real_dataset
Chennai,Veppampattu,House,2,900,3,1,3400000,3777.78,India real-estate dataset (uploaded),real_dataset
Chennai,Urapakkam,Apartment,2,660,2,0,2700000,4090.91,India real-estate dataset (uploaded),real_dataset
Chennai,Guduvancheri,House,2,1577,3,0,6000000,3804.69,India real-estate dataset (uploaded),real_dataset
Chennai,"NEW CONSTRUCTION,Pallikaranai",Apartment,2,800,2,1,5800000,7250.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Thiruvenkada Nagar, Thirunindravur",House,2,850,3,1,4200000,4941.18,India real-estate dataset (uploaded),real_dataset
Chennai,Rajakilpakkam,Apartment,1,510,2,1,3000000,5882.35,India real-estate dataset (uploaded),real_dataset
Chennai,"Rajnis Gopala ,Avvai Nagar, Choolaimedu",Apartment,2,828,3,1,6000000,7246.38,India real-estate dataset (uploaded),real_dataset
Chennai,"Kondithope, George Town",Apartment,3,1100,3,1,9000000,8181.82,India real-estate dataset (uploaded),real_dataset
Chennai,Veppampattu,Villa,2,872,3,0,3500000,4013.76,India real-estate dataset (uploaded),real_dataset
Chennai,"Prakash Nagar, Ponniammanmedu",House,3,1000,3,1,12500000,12500.0,India real-estate dataset (uploaded),real_dataset
Chennai,Veppampattu,Villa,2,888,3,0,3850000,4335.59,India real-estate dataset (uploaded),real_dataset
Chennai,"Naveen Builders,Rajakilpakkam",Apartment,2,880,3,1,4500000,5113.64,India real-estate dataset (uploaded),real_dataset
Chennai,"Potheri,SRM Nagar, Kattankulathur",House,2,700,2,1,3300000,4714.29,India real-estate dataset (uploaded),real_dataset
Chennai,"Cheran Nagar, Perumbakkam",Apartment,1,1100,3,0,6000000,5454.55,India real-estate dataset (uploaded),real_dataset
Chennai,"Surya Nagar, Kotturpuram",Apartment,2,858,3,0,8500000,9906.76,India real-estate dataset (uploaded),real_dataset
Chennai,"Sakthi Avenue, Gerugambakkam",House,2,1100,3,1,6800000,6181.82,India real-estate dataset (uploaded),real_dataset
Chennai,Veppampattu,Villa,3,1500,3,1,6450000,4300.0,India real-estate dataset (uploaded),real_dataset
